,id,url,author,title,content,board,date
2252,1800750,https://www.ptt.cc/bbs/creditcard/M.1467473417.A.AE4.html,aiyowaya,[情報] 大眾icash愛現卡週六週日加碼已無贈op點,"如題

6/30前的消費，均有一元送一點openpoint



7/1後雖未公告新活動

但致電客服表示已無再一元贈送1 op點數

僅留週六週日1%的加碼持續到年底

而月刷3000贈點也持續

這幾天要刷卡的朋友可以再評估一下

元大來了

大眾越來越bye了


--
        你敲敲敲痛了我的心　不管我怎麼傷心　

                              你可曾聽見我　聲聲哭泣

                         我瞧瞧瞧透了你的心　你才是真的無情


--",creditcard,2016-07-02 23:30:15+00
2253,1800866,https://www.ptt.cc/bbs/creditcard/M.1467473559.A.17B.html,qqlian,[問題] 花旗響樂卡vs聯邦旅遊不便險,"最近要刷機票(韓國），想請問花旗響樂卡vs聯邦普卡旅遊不便險那個較划算，因為我看
了相關理賠條文覺得都差不多，有選擇障礙的我認為聯邦可以現金回饋2%，而花旗頂多只
能累積點數而已，所以想刷聯邦卡，我這想法是對的嗎？

--",creditcard,2016-07-02 23:32:37+00
2254,1791199,https://www.ptt.cc/bbs/creditcard/M.1467392573.A.DD1.html,Goder5566,[心得] 樂天JCB核卡,"[職業類別]：國科會約聘助理

[年收入]：填420k

[申請卡別]：樂天JCB

[是否貸款]: 否

[已持有卡片]：否

[三個月內有無辦卡]：否

[財力證明]：3個月薪轉證明

歷程
6月中丟郵筒 ，大約1週內接到電話詢問，隔2天就收到核卡通知。
核卡後3天就收到卡片了！

畢業後剛工作滿3個月就申請，只附了薪轉通知信件做為財力證明，本來以為JCB比較難申請(基本上我覺得我還算小白)，沒想到竟然順利核卡，不知道跟在公家機關工作有沒有關係~

-----
Sent from JPTT on my Sony D6653.

--",creditcard,2016-07-02 01:02:50+00
2255,1800344,https://www.ptt.cc/bbs/creditcard/M.1467471603.A.AB2.html,crazyghost,[公告] 水桶名單f**t n**ah20 an**timmons及警告,"第一條 輕度犯規  處理：砍文 / 警告1次 / 視情節劣文
    9. 引戰文/亂推噓: 標題、內文、推噓文帶有挑釁、攻擊、髒話、對人不對事、

第二條 中度犯規 處理：砍文 / 停權2~4週 / 視情況劣文
    7. 徵求文：禁止公開徵求辦卡業務專員。(註3)、
               徵求代刷卡、推薦人、被推薦人、核卡禮物...等。
               與個人利益有相關的任何徵求請移駕其它合適板面。

第三條 重度犯規 處理：砍文 / 劣文 / 停權1~3個月
    3. 廣告文: 任何與銀行官方正式的信用卡活動無關的廣告文，
               或是於文章或推文中有任何自我推薦、宣傳、廣告字句均視為廣告文。
               銀行官方之活動請附上銀行官網活動網址或註明是否
               為銀行官方文宣上之資訊。


使用者f**t在
#1NT8ZzIq
一文(已刪除)徵求

違反版規2-7，水桶2週


使用者ny**h20 在
#1NTCaJWO
一文中自薦業務

違反版規3-3，水桶1個月


使用者ICDD 在
#1NTRUC2Q (creditcard)
推文中罵髒話，

違反版規1-9，警告一次


使用者an**timmons 在
#1NTRUC2Q (creditcard)
推文中徵求，

違反版規2-7，水桶2週


crazyghost @ creditcard

--",creditcard,2016-07-02 23:00:00+00
2256,1810044,https://www.ptt.cc/bbs/creditcard/M.1467552696.A.9EA.html,shatter0921,[問題] 台新gogo回饋金疑問,"本人剛申辦完gogo卡也已綁定定richart帳戶並自動扣款，但我有個問題。

假設本期在momo刷了10000，所以回饋金是350。
請問這350是就存入帳戶裡，是可以領出來的嘛？還是說就只是掛在帳上，等下次有刷卡
之後，會在自動扣掉這350呢？

會這樣問是因為之前在網路上看到如下圖
http://i.imgur.com/2NdiAwP.jpg
感覺就是回饋金會在richart帳戶，而且是可以存在裡面並可以領出來的。

我是有問過客服，但客服感覺就不是很清楚，他是跟我說不會存入帳戶，會掛在信用卡帳
上，等到有刷卡之後會在扣除...
因此想請教一下大家哪個才是對的，煩請指教。

--",creditcard,2016-07-03 21:31:34+00
2257,1802968,https://www.ptt.cc/bbs/creditcard/M.1467501995.A.6AA.html,babypig5168,[問題] 請問國泰線上調額,"我有爬了文
一部份的人說線上看的到臨調額度
可是我怎麼都看不到呢?
我是用電腦版線上櫃檯申請的
因為有進線問過
客服說他不方便說明
說我有開通網銀的話登入就看的到了
我.......好的，謝謝你!!

請問是在那邊看到的呢?

--",creditcard,2016-07-03 07:26:33+00
2258,1806617,https://www.ptt.cc/bbs/creditcard/M.1467531164.A.782.html,louis6671,全家刷台新卡,"有些店的訓練真的有問題，我昨天要刷新光三越聯名卡時，店員看到刷卡好像就慌了，馬上要去找救兵，問我這是台新的嗎？後來要刷很多張燃料稅時，還說燃料稅要刷本人的卡才可以喔，我跟店員表示，在全家刷卡等同現金，我跟客服確認過的，另外7/1號起網購也可刷卡，店員還一直跟我說不行，一直到值班主管出來才解決，結論：全家要刷卡真的要看運氣，看看是否遇到厲害店員值班
-----
Sent from JPTT on my iPhone

--",creditcard,2016-07-03 15:32:41+00
2259,1806229,https://www.ptt.cc/bbs/creditcard/M.1467529491.A.691.html,nubaby,Re: [閒聊] 中信鼎極卡年費問題,"聽了眾多鄉民的減免年費
苦主我試著打去客服談心
身為創富家的我
年刷28，差一點就30可免繳年費
一樣需付年費哦

我告知因為疏忽都刷老公的中信卡
但另一張刷了103萬
可否幫忙一下
一樣……無效喔


--",creditcard,2016-07-03 15:04:49+00
2260,1804553,https://www.ptt.cc/bbs/creditcard/M.1467518103.A.852.html,beverlylily,[問題] 請問買車,"我最近換了新工作有31000以上就過了一張玉山普卡，之前想辦台新但被嫌薪水23000太少
。

近期想換摩托車(代步方便)，想用卡去刷，但不知要用何家的卡更有優惠??(至少5萬以上
)

想再去申請看看別間銀行^^聽聽大家的意見

我都是現金或是金融信用卡使用，頂多花到0，非常不了解信用卡

謝謝大家~

--",creditcard,2016-07-03 11:55:00+00
2261,1803301,https://www.ptt.cc/bbs/creditcard/M.1467508791.A.26F.html,carhome,[問題] 元大鑽金卡，icah信用卡，哪裡辦卡？,"傳聞，目前元大鑽金卡的現金回饋是目前最好的？
申辦電子帳單，還能免年費？
因為都會去大賣場或是一般店家消費，
所以想要申辦這張卡~
請問大家，有哪些通路可以辦卡呢？

另外，請問icash信用卡，
要辦哪一家銀行的卡~會比較實在呢？
icash信用卡，有沒有搭配現金回饋的呢？
懇請大家來解惑~謝謝

--",creditcard,2016-07-03 09:19:48+00
2262,1804897,https://www.ptt.cc/bbs/creditcard/M.1467519879.A.DF4.html,generally,[情報] 玉山刷JCB卡滿額送西堤餐券,"玉山JCB活動又來囉
七月~八月凡刷玉山JCB卡滿3萬五以上送西堤餐券

每月每戶限一張

也就是七月與八月都刷滿就可以有兩張囉
http://www.esunbank.com.tw/event/credit/1050601jcb/index.htm
PS:因ICASH ICB卡這期回饋已滿,我忍不住跑去申請JCB悠遊卡了

不知什麼時候才會收到






--",creditcard,2016-07-03 12:24:37+00
2263,1806499,https://www.ptt.cc/bbs/creditcard/M.1467530291.A.890.html,lowLv,Re: [討論] 聯邦信用卡 大小套牢,"假如
換拿另一張1.2%回饋率的卡來每月刷1080
則回饋 1080*1.2% =12.96元/每月 =155.52元/一年

另外年費12000在期初就拿去存年利1.16%的定存
一年後會賺到利息 139.2元

總共賺到的錢是 155.52+139.2 = 294.72元 小於 80*12=960元
                              ^^^^^^^^            ^^^^^
--",creditcard,2016-07-03 15:18:06+00
2264,1806156,https://www.ptt.cc/bbs/creditcard/M.1467528159.A.536.html,wacca,Re: [討論] 聯邦信用卡 大小套牢,"你這個算法的前提
是你把那張卡的消費回饋當作0%來算
所以有1.2043%月報酬率

但把卡片的消費回饋當作1%來算
就會除了消費回外的1.0566%月報酬率

以@gogo卡做比較的話
把法拉利卡的消費回饋當是1.5%的話
就會有另外0.9824%的月報酬率

換句話說
對每月有固定支出 (1000元) 的人來說
除了消費回饋1.5%，另外有一開始本金1萬2的0.98%月報酬率
這還不夠優質嗎? 有什麼理由不辦?

--",creditcard,2016-07-03 14:42:37+00
2265,1812877,https://www.ptt.cc/bbs/creditcard/M.1467566316.A.73B.html,kenny53,Fw: [分享] 環亞貴賓室-樟宜機場第1航廈,"作者: kenny53 (泰想你) 看板: Aviation
標題: [分享] 環亞貴賓室-樟宜機場第1航廈
時間: Mon Jul  4 01:15:11 2016
ptt文字版：

感恩JCB！讚嘆JCB！最近JCB的活動真的是佛心來著，光是每個月回饋汽油券及悠遊卡回
饋金，讓我每個月都有小確幸，現在出國又有免費貴賓室可使用，好JCB，不辦嗎？！(笑

回到正題，這次搭酷航回台灣，並在第二航廈登機。原本要使用The Green Market，不過
它宛如餐廳一樣，空間又小，考量要在樟宜機場瞎晃10多鐘頭，需要空間休息及淋浴，所
以最後選擇在第1航廈環亞貴賓室(Plaza Premium Lounge)落腳。

環亞貴賓室與阿聯酋貴賓室比鄰，櫃台人員簡單過卡給收據後，就可以自行進入。

航班資料及各式雜誌。

公眾休息區，大致分四區：

1、多人坐沙發。
對於family，這個區域最好不過，但是坐起來不是很舒服，也禁止躺平。數個多人沙發擺
在一起，我還不小心賤嘴的說出：怎麼那麼像「ㄈㄣˊ ㄇㄨˋ」。

2、蜂巢式個人座位區。

內裝與桃園機場的環亞無異。

3、取餐區旁的座位區。

4、面對20R/02L跑道的個人沙發區。

這區的兩側，也有個人獨立坐位。

對於飛機迷而言，若能坐到落地窗前的沙發，是最棒的事！可以看到飛機的起降，也可以
近觀飛機落地靠橋後至後推起飛的整個工作流程。

看著看著~眼前經過的是Malindo Air的B737-9GP(ER)，註冊編號9M-LNJ，執行班號OD808
，準備回吉隆坡。

接著落地是捷星航空的B787，才剛看完網友搭捷星787的飛行紀錄，如今可是整台好好的
在眼前出現。

還在研究捷星B787時，勝安航空的A319-132已經落地，註冊編號9V-SBE，從檳城回來。

土耳其航空A330-343，註冊編號TC-JNI，從伊斯坦堡飛過來，班號TK54。

新航的大傢伙A380-841落地，註冊編號9V-SKM，執行班號SQ321，從倫敦回來。

我不小心落溝的英航A388。

準備回越南的越捷航空A320-214(WL)。

澳洲航空A330-202，註冊編號VH-EBS，從墨爾本飛過來，班號QF35。

難得一見的新航B744卡狗，看到時還蠻興奮。

本次拍攝的最後一架，阿聯酋A380緩慢的經過眼前，由於地面管制因素，這架A6-EDE停了
近十分鐘。

即便在桃機天天都能見到，但能近觀，還是很高興。

看完飛機，接著來看餐飲部分~
輕食、熱飲區。

茶包使用dilmah系列，而每顆蘋果蒂頭都非常髒，不曉得是擺好看，還是要給旅客吃？！

各式罐裝飲料。

冰箱內的三明治與布丁果凍。

冷、熱食及現作餐點區。

冷食及熱湯(甜、鹹各1)。

All day menu及本日特餐，供應時間都是11:00~23:00。

很期待的點了laksa與海南雞飯，可是都不太好吃...沒有新加坡道地的味道。

此外，還可以現點手卷。

味道~嗯！不期不待囉~

晚餐時段，另有二道熱食及pizza。

想喝酒的話~有專屬吧台，但不是免費。

從烏節路一路到機場，也流了不少汗，想好好休息，不妨來淋浴一番，只要跟工作人員登
記，就會給你一付鑰匙。

淋浴間屬於乾溼分離。

備品一應俱全。

還好有蓮蓬頭，而不是花灑。

特別大推這兩瓶沐浴品，頭髮洗起來柔順，沐浴乳也很保濕。

這裡的廁所，我也覺得很特別，從外頭看感覺不出來是廁所(殊不知是我自己錯當淋浴間)

其實我不太喜歡照廁所，不過這裡的廁所打掃的非常非常乾淨，也沒有一絲一毫臭味。

剛剛提供""公眾休息區""，就有私人休息區，官網價格是3小時75新幣。

按摩區。

VIP ROOM。

使用心得：
若滿分100分，我會給予90分。硬體設備自然不在話下，光是可以淋浴，就已經很棒了，
而且還可以觀看飛機。餐飲部分，是還可以再加強，像是新加坡在地招牌laksa。

最主要對新加坡的環亞有高評價，是因為他們的服務人員，大多是銀髮族。他們的工作效
率極佳，用過餐盤很快就收走，而且面帶微笑，非常親切。我因為換了座位，遺落護照與
錢包還渾然不知，最後還是服務人員發現後，趕緊拿給我(呼~~

最後，若你是使用Priority Pass卡或是龍騰卡，1航的環亞貴賓室都是合作廠之一，這裡
應該都能提供你很好的休息空間。

取材時間：2016.4

延伸閱讀：
環亞貴賓室--桃園機場第1航廈D區
https://goo.gl/5QM4Vd
--
  臉皮厚一點  日子就好過一點

--
07/04 01:17",creditcard,2016-07-04 01:18:35+00
2266,1810649,https://www.ptt.cc/bbs/creditcard/M.1467555271.A.7CE.html,brabusX,[問題] 台新自由選刷機票回饋問題,"請問，有人知道用台新ETC卡自由選刷航空公司官網的機票，主消費選旅遊，票價40000，
會有1.2%回饋嗎？

有打去客服問，說要看航空公司請款的項目是什麼才能確定，不敢跟我保證會有回饋，但
旅遊類別裡就寫「全臺各大旅行社、機票、飯店、汽車旅館、民宿之消費」……

請問有人有經驗能替我解答嗎？
感謝！

--",creditcard,2016-07-03 22:14:29+00
2267,1801649,https://www.ptt.cc/bbs/creditcard/M.1467477782.A.6FB.html,sunnykazu,[問題] agoda等訂房網站取消訂房手續費問題,"手上有
元大鑽金卡VISA跟JCB各一張
聯邦MASTER卡

最近需要國際訂房 有可能會訂到agoda或者hotel.com的房間
有確認要訂的房間""可免費取消""的政策

親自打電話詢問元大客服
元大客服說visa跟jcb卡訂房若取消 今年起 只會被收取一次手續費用
但master卡就不會收取訂房取消的手續費用(可取消期間內)
因此他建議我刷master卡來訂房

因為手邊只剩下聯邦一張master卡
打電話詢問聯邦客服
結果聯邦客服回答我說master卡若訂房後取消
也是會被收取一次國外交易手續費
兩邊說法不一樣 我聽得霧煞煞

想請問
1.master是否真的在訂房網站訂房後取消不會被收手續費

2.我元大鑽金卡有2.2%國外交易現金回饋
這樣我如果取消訂房
有辦法利用到這2.2%回饋來免除1.5%的國外交易手續費嗎?
還是只要取消就是會被收一次手續費用??

--",creditcard,2016-07-03 00:43:00+00
2268,1807021,https://www.ptt.cc/bbs/creditcard/M.1467533410.A.812.html,funday,Re: [討論] 聯邦信用卡 大小套牢,"你要知道IRR是用複利算，但是你舉的1.2%回饋是單利
複利和單利是差多少?

甚麼是複利?
也就是第一個月我刷500，回饋6元，
之後的二到十二個月都一樣回饋一筆6元到你的帳單上

如果有這樣的信用卡0.7%我馬上去>.<


--

--",creditcard,2016-07-03 16:10:07+00
2269,1849847,https://www.ptt.cc/bbs/creditcard/M.1467884152.A.E3F.html,edmondyaya,Re: [討論] 徵求澳盛銀行信用卡業務員,"您好 您要申辦的是5%回饋的現金卡嗎？
若是，那張的確只能透過網路的通路作申請喔。
業務員是沒有業績的！

--",creditcard,2016-07-07 17:35:50+00
2270,1804276,https://www.ptt.cc/bbs/creditcard/M.1467515728.A.BBE.html,adaniel,[情報] 台新新光三越頂級卡年費調整,"2016/8/1起，台新銀行新光三越無限/世界卡年費免收辦法調整如下：

持卡年度消費達NT$300,000，可減免次年度年費(正附卡合併累積，消費達NT$300,000可

減免一張正卡年費NT$4,500，累積NT$600,000減免一張正卡和一張附卡，累積NT$900,000

減免一張正卡和二張附卡，依此類推) ; 新光三越店內外消費均可累積。

提供給大家參考！


--",creditcard,2016-07-03 11:15:25+00
2271,1813851,https://www.ptt.cc/bbs/creditcard/M.1467591665.A.349.html,jeff7553,[閒聊] 新辦一張卡被拉兩次新業務,"今早無聊就想說用自然人看看JCIC
結果發現…
http://i.imgur.com/KHSrHFC.jpg
兩張卡拉四次新業務…
我也沒有任何負債，覺得莫名其妙ˊ_>ˋ
看了看時間約收件拉一次，照會又拉一次
版上有人也遇過這樣的嗎？
嗚嗚，我月底還想辦花枝啊啊啊

--",creditcard,2016-07-04 08:21:03+00
2272,1799710,https://www.ptt.cc/bbs/creditcard/M.1467467558.A.71B.html,singinggirl,Re: [問題] 全國JCB油券不能和每公升折扣並用了嗎？,"看到原PO文章後
立馬找出今天去全國加油的發票拿出來看

我是使用油券500折100+國泰的JCB卡刷（通常會直接說要加滿）

之前除了折券的100元以外
另外還折國泰一公升扣的1元的優惠
看了發票果真如原PO所言沒有了！
http://i.imgur.com/xcjd5I8.jpg
急性子的我立馬打電話去問
加油站人員說國泰這季7/1開始「取消」優惠了！晴天霹靂！登楞！

他說目前尚有配合折扣的信用卡銀行有：
第一、聯邦、大眾、新光、玉山

以上我只有聯邦卡..
（但不是JCB..哭哭）
因油券只能要搭配JCB
無奈我的J卡是國泰、元大跟彰銀....

看樣子之後加油策略要變換
用任一J卡500折100後
再換可折價的聯邦V卡再把油補滿！

所以有國泰卡的去全國加油的要換其他卡囉！
提醒各位一下囉～～～
--",creditcard,2016-07-02 21:52:35+00
2273,1854178,https://www.ptt.cc/bbs/creditcard/M.1467907509.A.27B.html,Usamiakihiko,Re: [問題] google play商店不能用jcb信用卡???,"我也有同樣問題
我是元大愛金jcb,有3%網購回饋
也是輸入卡號後，跳出地區為日本
要我輸入郵遞區號跟電話基本資料
我把地區改為台灣
商店就不讓我刷jcb卡了
最後是祭出元大鑽金visa...... 算海外消費2.2%回饋?
想問到底是怎回事呢？
有人有經驗嗎？

謝謝
-----
Sent from JPTT on my Sony SGP641.

--",creditcard,2016-07-08 00:05:07+00
2274,1809441,https://www.ptt.cc/bbs/creditcard/M.1467549414.A.8E8.html,IDisTony,[心得] 中信現金回饋御璽卡申辦過程,"［職業類別］：製造業

［年齡］：26

［年收入］：填430K

［申請卡別］：中信現金回饋御璽卡

［是否貸款］：否

［可提供之財力證明］：近3個月薪轉，定存500K

［核卡額度］：125K

［已有卡別］：花旗響樂卡20K

［申辦過程］：
  6/26網路填寫申請書
  6/27可查詢審核中，加2個工作天以普掛寄出
  6/30收到卡
http://i.imgur.com/0Z8vG6a.jpg
［心得］：繼兩年前學生拿到第一張信用卡後，想再補一張有現金回饋附加悠遊卡功能的卡，沒想到申請速度蠻快的，拿到卡後發現，中信與版上大大說的一樣，很敢給額度，蠻驚喜的。

提供大家參考囉，手機排版，如有不佳請見諒。

--",creditcard,2016-07-03 20:36:51+00
2275,1816419,https://www.ptt.cc/bbs/creditcard/M.1467612067.A.A8D.html,watermind,[問題] 請問股票可當財力證明嗎,"我手上大部分錢都丟給股票
買的是台積 鴻海 等績優股
不知這些能否當財力證明？
有人用過股票當財力嗎

--",creditcard,2016-07-04 14:01:05+00
2276,1830064,https://www.ptt.cc/bbs/creditcard/M.1467719940.A.4FE.html,orange21,[情報] 玉山 公務人員 國民旅遊一卡通聯名卡,"玉山的一卡通官網出現了

結果是無緣的公務員國旅卡

跟之前詢問e客服是一樣的結果...

發行卡種 御璽卡 鈦金卡 晶緻卡

享1%現金紅利回饋

不限刷卡次數與金額，享免年費禮遇


一卡通官網
https://www.i-pass.com.tw/Brandedcard
玉山國旅卡官網
https://www.esunbank.com.tw/bank/personal/credit-card/intro/travel-card/traveler-card
縮
https://goo.gl/YW410D
--",creditcard,2016-07-05 19:56:17+00
2277,1805853,https://www.ptt.cc/bbs/creditcard/M.1467526424.A.1E3.html,hollo44,[心得] HSBC 匯豐 現金回饋御璽卡 核卡,"[職業類別]：電機

[年齡]：31

[年收入]：我填800k

[申請卡別]：1. 匯豐 現金回饋御璽卡
            2. 國泰世華 PLAY COMBO卡
            3. 國泰世華 COSTCO 白金卡

[是否貸款]: 學貸龜速繳交, 碩班就讀中。

[已持有卡片]：
花旗 現金回饋卡  額度:105K
玉山 悠遊聯名卡  額度:50K (原始發卡130K)
持有約6年

[三個月內有無辦卡]：無

[財力證明]：1. 2個月薪資單資+投資證明2M+薪轉存簿影本
            2. 2個月薪轉存簿影本
            3. 2個月薪轉存簿影本

[核卡額度]：1. 105K
            2. 120K
            3. 120K (2.3額度共用)

[申請過程]：

1.
1-1 6/14至HSBC高雄某分行辦卡因只有兩個月薪轉遭拒
1-2 6/15自行上網填資料上傳證明
1-3 6/16隔天行員來電要求補薪轉存簿資料
1-4 6/17來電告知收到資料, 正式送件
1-5 6/30簡訊通知核卡
1-6 7/1 收到卡片

2.3. 6/16自國泰世華某高雄分行填資料辦卡
     6/29簡訊通知核卡
     6/30收到卡片

1. HSBC
小弟因為剛換工作，只有兩個月的薪轉證明，故補上投資證明

小弟因為是HBSC新用戶，閃過首年年費問題。
又因為每月公司費用，刷卡金額約5~7萬不等，暫時不擔心被收隔年年費。

僅僅單貪圖無腦無限制通路 國內1.22% 國外2.22%現金回饋而辦
(因為希望減少皮夾卡片厚度,更優惠但有限制的卡暫不考慮)

P.S 元大卡面略輸,渣打有條件回饋1.2%, 最終決定HSBC


2. 國泰世華
因為公司薪轉就是國泰世華銀行
原因如上, 希望減少皮夾卡片厚度而選辦PLAY COMBO悠遊提款信用卡
悠遊卡加值?%回饋 KKBOX半年5折優惠

總得來說 還是為了減少皮夾卡片厚度而辦。

3. 國泰世華好市多信用卡
被業務半推半就辦的 因為好事多刷卡金額不小
每次都現金交易，感覺不划算 另外有考慮在好市多添購手錶
貪圖回利金及新戶500元回饋而辦


以上取材至卡版
回饋各位版大前輩參考

以上報告


--",creditcard,2016-07-03 14:13:42+00
2278,1805191,https://www.ptt.cc/bbs/creditcard/M.1467521708.A.9BF.html,patrick2008,[情報] 天天台新日活動,"官網訊息
https://goo.gl/zD4sXV
個人是還蠻懷念之前有餐廳買一送一優惠的

第三季天天台新日活動內容如下
==============================

健身、健康通路優惠
卡友週一到World Gym俱樂部，免費享有個人體適能檢測，由專業教練分析身體密碼並建
議合適的運動！另外，週三到La new為自己和家人挑選健康又舒適的鞋，單筆消費滿
5,000元，即可免費任選店內不限金額襪子乙雙。

藥妝、超市通路優惠
炎炎夏日添購防曬美白產品可善用週二康是美優惠回饋活動，單筆消費滿888元，可獲得
COSMED寶寶柔膚濕巾。另外，到全聯採購日常生鮮食品，單筆生鮮消費滿200元即獲贈6倍
福利點數，天天買天天送！

百貨餐廳通路優惠
週五到新光三越百貨店內餐廳聚餐，單筆刷卡消費滿3,000元可獲得100元新光三越商品禮
券回饋。

便利超商通路優惠
到全家便利商店購買咖啡、生活用品或是繳納如水、電、瓦斯、電信等費用，都可使用台
新信用卡刷卡付費。7月1日至8月31日每週五、六、日到全家便利商店單筆刷卡消費滿100
元可獲10元刷卡金，回饋率高達10%。

加油站通路優惠
週日到「全國加油站」自助加油，汽油每公升可降1.4元，卡友們可善加利用。

--",creditcard,2016-07-03 12:55:05+00
2279,1813115,https://www.ptt.cc/bbs/creditcard/M.1467567932.A.23F.html,goldlife,[問題] 最近要刷10萬，那張卡首刷禮強,"最近估計要刷十萬 請問大大有研究哪家首刷禮強嗎
想去辦一張來賺刷卡禮

感謝大家指教

--",creditcard,2016-07-04 01:45:30+00
2280,1827671,https://www.ptt.cc/bbs/creditcard/M.1467702338.A.563.html,SSNO1,[問題] 請建議我加辦哪些卡~,"因為剛出社會滿一年，年收入750K

檢視手上卡片有：

富邦JCB數位生活卡、富邦VISA LINE FRIENDS數位生活卡，共用額度60K

玉山JCB統一時代ICASH聯名卡，額度100K

元大M鑽金卡，額度120K

台新M新光三越悠遊聯名卡，額度160K

遠東VISA我的卡(白金卡)，額度150K

平日主要消費項目為加油、逛百貨公司、網購和上館子用餐

目前想加辦的卡是花旗饗樂卡和中信環球聯名卡

不過饗樂卡沒有首刷/新戶禮，而中信的年費又是一個問題

其他像華南、上海、國泰、凱基等卡片較少研究

此外明年第一季要去歐洲旅遊 預備搭長榮航空

可是花旗長榮聯名卡要易主了 若拖到明年才辦國泰長榮聯名卡

機票恐怕都買不到了...對於想刷卡買票打折或順便累積旅程都有點困擾!!

近期對台新@GOGO卡興趣濃厚

再搭配RICHART數位帳戶回饋很吸引人

只是要去開戶對上班族來說有點麻煩，分行據點又少...

針對上面情況，不知道大大們是否有推薦的卡片或其他建議

謝謝!!


--",creditcard,2016-07-05 15:05:35+00
2281,1816587,https://www.ptt.cc/bbs/creditcard/M.1467612907.A.C1E.html,penelope,[問題] 工作證明是否會打到公司,"想問一個小小的問題><

因為我目前是工讀生，目前領到第四個月的薪水，每個月都有約20K以上

想趁現在辦一張信用卡

因為平常常看電影，所以想辦秀泰卡

可是工作證明的部分只要附上存摺影本就好嗎？
（薪轉戶）

另外是否會打到目前的公司詢問？
因為感覺被公司的人知道會有點不好意思....

最後想問，我本身有學貸還有別的貸款，是否會影響呢？謝謝大家

--",creditcard,2016-07-04 14:15:04+00
2282,1806604,https://www.ptt.cc/bbs/creditcard/M.1467530743.A.2B1.html,XperiaZ6C,[討論] Re: [討論] 聯邦信用卡 大小套牢,"原文恕刪

簡單的預繳制+強迫消費以換取高回饋

如果你有每個月固定要消費的金額

那強迫消費根本不是問題

不知道原po是怎麼把它想複雜了

年費繳12000

然後每個月回饋1080

可以想成每個月花1000

回饋80

不要執著在什麼1080以下都沒有回饋

不要忘了成本是12000/12=1000

那個80元是多出來的

======

照你的算法

覺得12000預繳不划算

假設每個月拿你舉例的@gogo刷1000元

然後1.5%回饋得15元

那麼表示你必須要有一個資金停泊處

可以讓你只花12000做投資

而且成本還逐月遞減1000

因為你要從裡面拿錢出來繳你的卡費

卻依舊能每個月創造出80-15=65的利息

如果沒有這種標的的話

你一直執著12000預繳只有1.2%回饋很虧

請問是虧在哪？

你12000放在哪裡可以有這麼高的報酬？

--
Sent from myself.

--",creditcard,2016-07-03 15:25:40+00
